,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
175,subtractive,"ra = 0.8,tol = 0.6",Euclidean,944.9206844821205,7.628907344703802,4.106683146933238,15.965238223511964,0.6779170568833781,0.48982608850412135,0.7595525727069351,0.5202440350875115,0.28594206749933565,10,0.3477910520158222
544,subtractive,"ra = 0.5,tol = 0.5",Minkowski,713.2570413434457,5.356921857302828,4.134767586200263,16.13641165232228,0.4658419752294245,0.6068531859147672,0.7446085011185682,0.47427744880649353,0.23873032808749,13,0.3466278183617926
165,subtractive,"ra = 0.7,tol = 0.6",Euclidean,902.6566086693028,7.865491323309105,4.060924357491192,15.99577859776769,0.713677335033356,0.4940332572088777,0.7573154362416107,0.5139754108216084,0.28063660477453584,10,0.34622717968692496
790,subtractive,"ra = 1,tol = 0.1",Mahalanobis,547.4012454015717,1.343481427683301,3.2952651631796575,13.782270816139283,0.6179452228722774,0.5719878456092621,0.7648322147651007,0.5417396113592856,0.3245952197378566,8,0.3461663880935105
564,subtractive,"ra = 0.7,tol = 0.5",Minkowski,763.5512114253264,5.855570746625843,4.1086217846088395,16.065330179716728,0.4372285901131734,0.6218835722009123,0.7419239373601789,0.4666789254420736,0.23521612304428532,12,0.346010712006219
745,subtractive,"ra = 0.5,tol = 0.6",Mahalanobis,570.0675199503833,1.3498545343190624,3.335837901320588,13.787003325280624,0.6340705715030875,0.5757471880348588,0.7625055928411633,0.534367558427997,0.3152734778121775,8,0.34442944212599075
594,subtractive,"ra = 1,tol = 0.5",Minkowski,1005.836291836639,4.457706199536607,4.384216193285874,15.792571035903705,0.40469971439811786,0.6396140060138318,0.7376286353467562,0.45202897748004994,0.22021276595744682,12,0.344339919033226
501,subtractive,"ra = 0.1,tol = 0.2",Minkowski,21069.26775876995,0.0021590053247985477,10.103490883483587,11.978914055851266,0.21629078662058573,0.4571881322610517,0.6795525727069351,0.16000850317541057,0.026373028820010875,81,0.3442536844108192
176,subtractive,"ra = 0.8,tol = 0.7",Euclidean,686.2117159282066,17.8379961762344,3.5212692953674587,16.368337289875562,0.7332722817093812,0.49145715803896955,0.7492617449664429,0.5071066738477595,0.3008982035928144,8,0.34422385799987193
193,subtractive,"ra = 1,tol = 0.4",Euclidean,1177.5656525607917,4.12674726361812,4.541846167867706,15.715426216369863,0.6617902844441551,0.5275292850110087,0.7504250559284117,0.4915112213723858,0.24966370729082593,12,0.34413158382851616
764,subtractive,"ra = 0.7,tol = 0.5",Mahalanobis,580.7454348298353,1.2873627865414945,3.354395602255483,13.739602265308623,0.5791964868278905,0.5867792886561931,0.7593736017897091,0.5277751716950078,0.31210028140189305,8,0.34353623809014133
762,subtractive,"ra = 0.7,tol = 0.3",Mahalanobis,580.7454348298353,1.2873627865414945,3.354395602255483,13.739602265308623,0.5791964868278905,0.5867792886561931,0.7593736017897091,0.5277751716950078,0.31210028140189305,8,0.34353623809014133
763,subtractive,"ra = 0.7,tol = 0.4",Mahalanobis,580.7454348298353,1.2873627865414945,3.354395602255483,13.739602265308623,0.5791964868278905,0.5867792886561931,0.7593736017897091,0.5277751716950078,0.31210028140189305,8,0.34353623809014133
554,subtractive,"ra = 0.6,tol = 0.5",Minkowski,1012.9792324311726,3.7184431606456547,4.4855767269432985,15.77132719804017,0.4399673153695612,0.6139299898544816,0.7396868008948546,0.4581140258261034,0.22302350427350429,13,0.3433633383821702
