,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
546,subtractive,"ra = 0.5,tol = 0.7",Minkowski,1048.1882441892199,23.82211969258671,4.116271781037209,18.043915400014043,0.39496651607638905,0.674209609683708,12,0.2870958492243876
521,subtractive,"ra = 0.3,tol = 0.2",Minkowski,12217.570089671759,0.15569191144122108,7.966812160695786,15.370734693664893,0.5865177773975826,0.604384869180314,39,0.2868914868375672
516,subtractive,"ra = 0.2,tol = 0.7",Minkowski,83.14563744411197,760.5546669588571,1.109008515194007,20.696418627929322,0.7898150401524189,0.6286934511771052,8,0.286854156019074
570,subtractive,"ra = 0.8,tol = 0.1",Minkowski,15715.612779894014,0.2991782905940314,7.722230467436861,15.212965034889777,0.36922687356120626,0.6320812012718614,26,0.28678818398686484
107,subtractive,"ra = 0.1,tol = 0.8",Euclidean,564.4252290284319,346.74617578371203,2.449102722153109,18.970956407796454,2.737613081031188,0.4733653592209952,5,0.2866741272355919
118,subtractive,"ra = 0.2,tol = 0.9",Euclidean,564.4252290284319,346.74617578371203,2.449102722153109,18.970956407796454,2.737613081031188,0.4733653592209952,5,0.2866741272355919
524,subtractive,"ra = 0.3,tol = 0.5",Minkowski,1672.6422407862767,4.988486918401746,5.173641963470277,17.50208474066104,0.613781547435654,0.6335208676818505,20,0.28649638505656255
504,subtractive,"ra = 0.1,tol = 0.5",Minkowski,3831.023862258147,0.8971281232870357,6.4823847663457705,16.597325724062674,0.8018665352437285,0.5983543752235113,30,0.28574417574343197
550,subtractive,"ra = 0.6,tol = 0.1",Minkowski,20109.635176638254,0.12031255898890499,8.329369391927282,14.896521411312193,0.4424072021219817,0.5992466959025617,35,0.2856896256727223
532,subtractive,"ra = 0.4,tol = 0.3",Minkowski,7409.829234753449,0.6321217951842376,6.970383198435809,15.961007439075985,0.4499028251977376,0.6312363461720772,26,0.28535290524918727
580,subtractive,"ra = 0.9,tol = 0.1",Minkowski,14042.818660380883,0.3981284951777806,7.514876637607739,15.33861473963424,0.44178873253395784,0.6200933340554935,24,0.2847731805375638
523,subtractive,"ra = 0.3,tol = 0.4",Minkowski,5084.49948936559,1.1014443474963715,6.498962095692564,16.356217574927527,0.44471121007353687,0.6304589041654969,24,0.2841762119958995
512,subtractive,"ra = 0.2,tol = 0.3",Minkowski,10272.839104635688,0.15637595024623147,7.888235744806162,15.52333455560385,0.6207138300175324,0.5851064303868085,42,0.283936459942354
554,subtractive,"ra = 0.6,tol = 0.5",Minkowski,5189.114457632487,1.7905132894542013,6.246193063498593,16.374867843500663,0.4511270964968454,0.6359348595354629,19,0.2837397173704615
543,subtractive,"ra = 0.5,tol = 0.4",Minkowski,5403.831073906715,1.2476771369669568,6.457602326568124,16.30685599137685,0.46606824189490276,0.6287992131383795,22,0.2836942990189286
590,subtractive,"ra = 1,tol = 0.1",Minkowski,12787.885565603687,0.5310926125286297,7.318992448994528,15.452753597846312,0.46875823674156386,0.6141906327622584,22,0.28324352567299915
135,subtractive,"ra = 0.4,tol = 0.6",Euclidean,1636.2782858628264,9.355735553167257,4.8932940475734625,17.68465458039238,0.9653015799535826,0.5839250431569001,16,0.28319661898377585
196,subtractive,"ra = 1,tol = 0.7",Euclidean,2935.1969027666046,9.785523092783988,5.145983127805409,17.154204910170446,0.5656032800771121,0.6318865235906175,12,0.2829274740596197
186,subtractive,"ra = 0.9,tol = 0.7",Euclidean,2914.6286729291132,9.893500197607798,5.138951015708886,17.165178847935984,0.5413328518657935,0.6318865235906175,12,0.28256236682343255
195,subtractive,"ra = 1,tol = 0.6",Euclidean,4178.506223661994,4.94582705160749,5.676911782637561,16.78014641292888,0.5595392212286454,0.6204652768673921,14,0.28187293636890853
503,subtractive,"ra = 0.1,tol = 0.4",Minkowski,5216.74272185611,0.3651029463108978,7.115810281205378,16.223034924316043,1.2185324584872346,0.5263107581977319,39,0.28177919446870286
158,subtractive,"ra = 0.6,tol = 0.9",Euclidean,525.5435235920041,1047.4265587006776,1.6743764619100796,19.05480366818514,0.4734156744673035,0.6815991381475641,3,0.2813801508816626
168,subtractive,"ra = 0.7,tol = 0.9",Euclidean,525.5435235920041,1047.4265587006776,1.6743764619100796,19.05480366818514,0.4734156744673035,0.6815991381475641,3,0.2813801508816626
178,subtractive,"ra = 0.8,tol = 0.9",Euclidean,528.757689600166,1044.0183262258997,1.6804737250557338,19.05154445201709,0.47671303133907883,0.6797192980988678,3,0.2811207323529141
198,subtractive,"ra = 1,tol = 0.9",Euclidean,513.7682311744003,1049.7129548277787,1.6517157034736232,19.056984159295293,0.4782035942314152,0.6797192980988678,3,0.2809899887465706
328,subtractive,"ra = 0.3,tol = 0.9",Manhattan,31.029996739695495,375.3253820861153,-0.03597634628598028,19.723101185958633,0.6798551424062091,0.6938251445446248,7,0.2806742880480016
563,subtractive,"ra = 0.7,tol = 0.4",Minkowski,6104.959504007385,1.3639467831394572,6.468338881548812,16.205334643010612,0.42983729934091863,0.6171641392956156,20,0.2806104115128108
553,subtractive,"ra = 0.6,tol = 0.4",Minkowski,5460.605301840699,1.5220226192610842,6.3567970520135235,16.314992220511336,0.4672941490852973,0.6115821828376773,20,0.28011406045219855
597,subtractive,"ra = 1,tol = 0.8",Minkowski,158.03443900568652,521.2223289437578,1.5918822579888992,20.05148453639144,0.5038852151475242,0.6260715786742067,7,0.2796479626002703
126,subtractive,"ra = 0.3,tol = 0.7",Euclidean,1427.3267928280575,11.132502896499075,4.7566730416392025,17.85853401541344,1.1085540054454053,0.5469767102671188,16,0.27950477275121943
513,subtractive,"ra = 0.2,tol = 0.4",Minkowski,3914.793152254496,0.8107567630946969,6.5438164390950035,16.56167476945268,0.7751826800459846,0.562906710603265,31,0.2792560165225423
127,subtractive,"ra = 0.3,tol = 0.8",Euclidean,487.49165255619613,277.3881885262295,2.5308529207004256,19.112424418753143,0.7419929616278521,0.6079384370000765,6,0.27910054441878646
587,subtractive,"ra = 0.9,tol = 0.8",Minkowski,137.57503077402197,626.7957859582968,1.4532387269580238,20.235928638001834,0.8964824282909909,0.580856264704722,7,0.2787702477726486
