,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
382,subtractive,"ra = 0.9,tol = 0.3",Manhattan,330.5218876284341,4.728771404130064,1.9156785498633244,19.18022148709199,0.6551363260859163,0.5694216611377395,0.8520805369127517,0.765460691971255,0.6189488243430152,4,0.48097906005872804
391,subtractive,"ra = 1,tol = 0.2",Manhattan,319.8729823796806,4.96514928040942,1.8829296538924576,19.253388397475625,0.6653196602440754,0.5926651405668092,0.8478747203579419,0.7589659274788134,0.6105383734249714,4,0.4806858214332032
392,subtractive,"ra = 1,tol = 0.3",Manhattan,319.8729823796806,4.96514928040942,1.8829296538924576,19.253388397475625,0.6653196602440754,0.5926651405668092,0.8478747203579419,0.7589659274788134,0.6105383734249714,4,0.4806858214332032
393,subtractive,"ra = 1,tol = 0.4",Manhattan,319.8729823796806,4.96514928040942,1.8829296538924576,19.253388397475625,0.6653196602440754,0.5926651405668092,0.8478747203579419,0.7589659274788134,0.6105383734249714,4,0.4806858214332032
390,subtractive,"ra = 1,tol = 0.1",Manhattan,319.8729823796806,4.96514928040942,1.8829296538924576,19.253388397475625,0.6653196602440754,0.5926651405668092,0.8478747203579419,0.7589659274788134,0.6105383734249714,4,0.4806858214332032
532,subtractive,"ra = 0.4,tol = 0.3",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
534,subtractive,"ra = 0.4,tol = 0.5",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
526,subtractive,"ra = 0.3,tol = 0.7",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
533,subtractive,"ra = 0.4,tol = 0.4",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
525,subtractive,"ra = 0.3,tol = 0.6",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
523,subtractive,"ra = 0.3,tol = 0.4",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
524,subtractive,"ra = 0.3,tol = 0.5",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
535,subtractive,"ra = 0.4,tol = 0.6",Minkowski,1117.7461234185018,1.0240485166954227,2.7217841406884364,16.16616402857735,0.3258752047313505,0.7057008103920791,0.825592841163311,0.7570393870450902,0.6062626262626263,3,0.47666169478148834
507,subtractive,"ra = 0.1,tol = 0.8",Minkowski,1028.6064283120136,1.0361119499101739,2.638674776676688,16.183730967594045,0.5856025996139108,0.7293076682505657,0.8246979865771812,0.7472140903222462,0.5953315430696137,3,0.4761911529968159
508,subtractive,"ra = 0.1,tol = 0.9",Minkowski,1028.6064283120136,1.0361119499101739,2.638674776676688,16.183730967594045,0.5856025996139108,0.7293076682505657,0.8246979865771812,0.7472140903222462,0.5953315430696137,3,0.4761911529968159
514,subtractive,"ra = 0.2,tol = 0.5",Minkowski,2508.6250097969273,0.20241720541037816,3.942495744123918,14.453586844766164,0.2769196942479343,0.7103075018606347,0.8324832214765101,0.7221535406548509,0.5600470035252644,4,0.47500722843221266
357,subtractive,"ra = 0.6,tol = 0.8",Manhattan,348.57528884038635,8.518590698324305,1.556568837493913,19.343894545203653,0.7396559458279336,0.5496315284708463,0.8413422818791946,0.7633842727915279,0.6171453249838048,3,0.47500384204094126
366,subtractive,"ra = 0.7,tol = 0.7",Manhattan,348.57528884038635,8.518590698324305,1.556568837493913,19.343894545203653,0.7396559458279336,0.5496315284708463,0.8413422818791946,0.7633842727915279,0.6171453249838048,3,0.47500384204094126
367,subtractive,"ra = 0.7,tol = 0.8",Manhattan,348.57528884038635,8.518590698324305,1.556568837493913,19.343894545203653,0.7396559458279336,0.5496315284708463,0.8413422818791946,0.7633842727915279,0.6171453249838048,3,0.47500384204094126
368,subtractive,"ra = 0.7,tol = 0.9",Manhattan,348.57528884038635,8.518590698324305,1.556568837493913,19.343894545203653,0.7396559458279336,0.5496315284708463,0.8413422818791946,0.7633842727915279,0.6171453249838048,3,0.47500384204094126
358,subtractive,"ra = 0.6,tol = 0.9",Manhattan,348.57528884038635,8.518590698324305,1.556568837493913,19.343894545203653,0.7396559458279336,0.5496315284708463,0.8413422818791946,0.7633842727915279,0.6171453249838048,3,0.47500384204094126
374,subtractive,"ra = 0.8,tol = 0.5",Manhattan,369.5653240318087,4.242663880307083,2.0273331820656484,19.017510370516224,0.6683624253887073,0.560386349472733,0.8495749440715884,0.7533491700726217,0.6001427212178877,4,0.47462930623569033
373,subtractive,"ra = 0.8,tol = 0.4",Manhattan,369.5653240318087,4.242663880307083,2.0273331820656484,19.017510370516224,0.6683624253887073,0.560386349472733,0.8495749440715884,0.7533491700726217,0.6001427212178877,4,0.47462930623569033
371,subtractive,"ra = 0.8,tol = 0.2",Manhattan,369.5653240318087,4.242663880307083,2.0273331820656484,19.017510370516224,0.6683624253887073,0.560386349472733,0.8495749440715884,0.7533491700726217,0.6001427212178877,4,0.47462930623569033
372,subtractive,"ra = 0.8,tol = 0.3",Manhattan,369.5653240318087,4.242663880307083,2.0273331820656484,19.017510370516224,0.6683624253887073,0.560386349472733,0.8495749440715884,0.7533491700726217,0.6001427212178877,4,0.47462930623569033
375,subtractive,"ra = 0.8,tol = 0.6",Manhattan,369.5653240318087,4.242663880307083,2.0273331820656484,19.017510370516224,0.6683624253887073,0.560386349472733,0.8495749440715884,0.7533491700726217,0.6001427212178877,4,0.47462930623569033
996,subtractive,"ra = 1,tol = 0.7",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
957,subtractive,"ra = 0.6,tol = 0.8",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
979,subtractive,"ra = 0.8,tol = 1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
976,subtractive,"ra = 0.8,tol = 0.7",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
952,subtractive,"ra = 0.6,tol = 0.3",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
992,subtractive,"ra = 1,tol = 0.3",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
993,subtractive,"ra = 1,tol = 0.4",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
963,subtractive,"ra = 0.7,tol = 0.4",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
994,subtractive,"ra = 1,tol = 0.5",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
988,subtractive,"ra = 0.9,tol = 0.9",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
984,subtractive,"ra = 0.9,tol = 0.5",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
997,subtractive,"ra = 1,tol = 0.8",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
970,subtractive,"ra = 0.8,tol = 0.1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
958,subtractive,"ra = 0.6,tol = 0.9",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
955,subtractive,"ra = 0.6,tol = 0.6",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
986,subtractive,"ra = 0.9,tol = 0.7",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
959,subtractive,"ra = 0.6,tol = 1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
964,subtractive,"ra = 0.7,tol = 0.5",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
983,subtractive,"ra = 0.9,tol = 0.4",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
990,subtractive,"ra = 1,tol = 0.1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
962,subtractive,"ra = 0.7,tol = 0.3",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
950,subtractive,"ra = 0.6,tol = 0.1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
989,subtractive,"ra = 0.9,tol = 1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
998,subtractive,"ra = 1,tol = 0.9",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
977,subtractive,"ra = 0.8,tol = 0.8",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
999,subtractive,"ra = 1,tol = 1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
985,subtractive,"ra = 0.9,tol = 0.6",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
953,subtractive,"ra = 0.6,tol = 0.4",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
980,subtractive,"ra = 0.9,tol = 0.1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
987,subtractive,"ra = 0.9,tol = 0.8",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
965,subtractive,"ra = 0.7,tol = 0.6",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
951,subtractive,"ra = 0.6,tol = 0.2",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
982,subtractive,"ra = 0.9,tol = 0.3",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
961,subtractive,"ra = 0.7,tol = 0.2",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
973,subtractive,"ra = 0.8,tol = 0.4",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
974,subtractive,"ra = 0.8,tol = 0.5",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
975,subtractive,"ra = 0.8,tol = 0.6",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
968,subtractive,"ra = 0.7,tol = 0.9",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
971,subtractive,"ra = 0.8,tol = 0.2",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
967,subtractive,"ra = 0.7,tol = 0.8",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
972,subtractive,"ra = 0.8,tol = 0.3",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
978,subtractive,"ra = 0.8,tol = 0.9",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
960,subtractive,"ra = 0.7,tol = 0.1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
981,subtractive,"ra = 0.9,tol = 0.2",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
954,subtractive,"ra = 0.6,tol = 0.5",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
995,subtractive,"ra = 1,tol = 0.6",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
956,subtractive,"ra = 0.6,tol = 0.7",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
966,subtractive,"ra = 0.7,tol = 0.7",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
991,subtractive,"ra = 1,tol = 0.2",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
969,subtractive,"ra = 0.7,tol = 1",Cosine,2526.6797396648876,0.988146034648711,2.8374490902006575,15.098968224974543,0.22813368251196758,0.9021224315524747,0.7368232662192393,0.7324851828452492,0.5457915057915058,2,0.47075725871486085
929,subtractive,"ra = 0.3,tol = 1",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
925,subtractive,"ra = 0.3,tol = 0.6",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
924,subtractive,"ra = 0.3,tol = 0.5",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
926,subtractive,"ra = 0.3,tol = 0.7",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
928,subtractive,"ra = 0.3,tol = 0.9",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
927,subtractive,"ra = 0.3,tol = 0.8",Cosine,863.7622416714611,0.6932969576869272,1.7640852739194586,14.567410108877711,0.07391584976878557,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.47050800792960945
918,subtractive,"ra = 0.2,tol = 0.9",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
915,subtractive,"ra = 0.2,tol = 0.6",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
917,subtractive,"ra = 0.2,tol = 0.8",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
914,subtractive,"ra = 0.2,tol = 0.5",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
919,subtractive,"ra = 0.2,tol = 1",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
916,subtractive,"ra = 0.2,tol = 0.7",Cosine,790.8925091791484,0.7123364142325546,1.675949792454738,14.608047919796983,0.07552660415579958,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4694434152200999
45,mountain,"sigma = 0.5,tol = 0.6,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
34,mountain,"sigma = 0.4,tol = 0.5,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
47,mountain,"sigma = 0.5,tol = 0.8,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
41,mountain,"sigma = 0.5,tol = 0.2,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
32,mountain,"sigma = 0.4,tol = 0.3,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
30,mountain,"sigma = 0.4,tol = 0.1,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
42,mountain,"sigma = 0.5,tol = 0.3,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
33,mountain,"sigma = 0.4,tol = 0.4,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
35,mountain,"sigma = 0.4,tol = 0.6,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
39,mountain,"sigma = 0.4,tol = 1,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
40,mountain,"sigma = 0.5,tol = 0.1,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
38,mountain,"sigma = 0.4,tol = 0.9,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
49,mountain,"sigma = 0.5,tol = 1,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
31,mountain,"sigma = 0.4,tol = 0.2,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
48,mountain,"sigma = 0.5,tol = 0.9,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
46,mountain,"sigma = 0.5,tol = 0.7,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
36,mountain,"sigma = 0.4,tol = 0.7,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
37,mountain,"sigma = 0.4,tol = 0.8,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
44,mountain,"sigma = 0.5,tol = 0.5,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
43,mountain,"sigma = 0.5,tol = 0.4,grid p = 11",Euclidean,147.56084668451754,73.35196657286792,-0.002971663152145689,21.559759373244912,1.8959862901727156,0.6074897567364647,0.756152125279642,0.7377886001570466,0.5587044534412956,2,0.4674375670579458
909,subtractive,"ra = 0.1,tol = 1",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
907,subtractive,"ra = 0.1,tol = 0.8",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
908,subtractive,"ra = 0.1,tol = 0.9",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
905,subtractive,"ra = 0.1,tol = 0.6",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
904,subtractive,"ra = 0.1,tol = 0.5",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
906,subtractive,"ra = 0.1,tol = 0.7",Cosine,654.3981236264669,0.7529342737443443,1.4865036442013428,14.691189389402526,0.07956712353838702,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4672891860978464
515,subtractive,"ra = 0.2,tol = 0.6",Minkowski,684.6659574823013,1.1481188550872,2.23164565979138,16.337705408223176,0.48845038408579855,0.671276651022525,0.8278299776286353,0.7558477999753188,0.6056568969051035,3,0.4672620207366783
517,subtractive,"ra = 0.2,tol = 0.8",Minkowski,684.6659574823013,1.1481188550872,2.23164565979138,16.337705408223176,0.48845038408579855,0.671276651022525,0.8278299776286353,0.7558477999753188,0.6056568969051035,3,0.4672620207366783
