,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
20,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Minkowski,430.8232046587549,0.9871753221413692,1.768412401723211,24.842455639798587,0.4298332737692772,0.6578632943523546,0.7144519015659955,0.6553901352854886,0.4755095332018409,3,0.44982400495001584
4,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Euclidean,149.2290506673923,4.3477786248829124,0.7081969721643945,28.548887334040483,0.7053365303145548,0.5338390643511578,0.7251006711409396,0.6810631229235881,0.5002440214738897,3,0.4486379692786595
2,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Euclidean,146.62887747315483,9.927379250301087,-0.009307522310433485,29.19383812334721,0.9127868153931373,0.42431036134004285,0.7207158836689038,0.6759855668516569,0.4945748987854251,2,0.44516600056952194
6,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Euclidean,155.3221361887778,4.232005791752782,0.7482158520189219,28.481414857526122,0.6997684588141969,0.5005143470104119,0.7211633109619687,0.6767877172342864,0.49538461538461537,3,0.4401729479784875
38,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Cosine,331.92567840214826,0.05928994160136605,1.5076256774027619,17.811435684161058,0.5807937178079314,0.522409522288002,0.7763758389261745,0.7361515392707426,0.5665221162185603,3,0.4385188255071395
18,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Minkowski,376.8286773095754,2.6545740634967583,0.9345783735515523,25.896307355761987,0.5240698526212617,0.5669246554261816,0.7122147651006712,0.6653194057767342,0.4830413116862241,2,0.432209117523405
7,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Euclidean,72.01491086779261,6.654827329083607,-0.02041221325801645,29.613080963403004,0.9823134810715001,0.23573671773549465,0.6989709172259507,0.6066126368267394,0.4301202778248348,3,0.36638774843521166
19,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Minkowski,175.53987611458928,4.181063027452078,0.17065395766068342,27.032010638836404,0.7798364242193248,0.397197615997372,0.6258612975391499,0.5821045129355017,0.39432130957554684,2,0.3307767083825002
35,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Cosine,61.312152644984955,0.23616593499666247,-0.8812342017759276,19.847545304773313,0.5350750054226462,0.5428806865645055,0.7114988814317673,0.6648405002579375,0.4824209343393803,2,0.3017176786322262
34,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Cosine,38.0296158965049,0.5817956674899506,-1.358847051887971,22.101506872148033,0.5533740319242377,0.5633989772048051,0.6352572706935123,0.6118228219750743,0.41895937277263007,2,0.25698603110724166
33,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Cosine,29.520726976215162,0.3354433452706568,-1.6121196477695179,20.724841312892377,0.6745002636051738,0.39189673447885137,0.6406263982102909,0.6020604801917135,0.4129513229060079,2,0.22078947497812315
17,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Minkowski,51.96016742641214,5.635872700662722,-1.046734859749584,27.77847683875044,1.3600301575339249,0.10898556140184015,0.46371364653243846,0.49265049809920236,0.3012708406202635,2,0.2141359392845214
